bid_id,tender_id,vendor_id,bid_amount,submission_time,is_winner
BID001981,TEN0391,VEN0016,134000,2021-05-23 17:32:45,False
BID001982,TEN0391,VEN0112,116000,2021-06-08 11:06:29,False
BID001983,TEN0391,VEN0060,101000,2021-05-26 09:19:54,True
BID001984,TEN0391,VEN0071,106000,2021-06-07 14:28:43,False
BID001985,TEN0391,VEN0098,117000,2021-05-26 17:25:25,False
BID001986,TEN0392,VEN0116,6830000,2022-01-24 11:46:19,False
BID001987,TEN0392,VEN0115,5948000,2022-02-03 15:34:31,True
BID001988,TEN0392,VEN0004,8134000,2022-01-21 09:59:11,False
BID001989,TEN0392,VEN0114,7539000,2022-01-10 09:54:19,False
BID001990,TEN0392,VEN0021,8131000,2022-01-20 17:54:02,False
BID001991,TEN0392,VEN0054,6261000,2022-02-01 13:24:27,False
BID001992,TEN0393,VEN0094,16097000,2024-06-25 16:31:34,False
BID001993,TEN0393,VEN0111,13890000,2024-07-26 14:55:19,True
BID001994,TEN0394,VEN0070,8925000,2023-07-03 09:36:27,False
BID001995,TEN0394,VEN0082,11715000,2023-07-04 10:25:04,False
BID001996,TEN0394,VEN0047,10721000,2023-07-13 09:54:06,False
BID001997,TEN0394,VEN0054,7299000,2023-07-17 13:38:14,True
BID001998,TEN0395,VEN0003,1732000,2021-03-01 12:48:43,True
BID001999,TEN0395,VEN0050,1743000,2021-03-03 12:37:05,False
BID002000,TEN0395,VEN0105,1772000,2021-03-10 13:05:23,False
BID002001,TEN0395,VEN0060,1835000,2021-02-25 10:11:39,False
BID002002,TEN0395,VEN0002,1878000,2021-03-04 16:51:16,False
BID002003,TEN0396,VEN0120,2810000,2021-08-09 10:59:45,False
BID002004,TEN0396,VEN0074,2281000,2021-07-31 09:26:44,True
BID002005,TEN0396,VEN0087,2699000,2021-07-14 13:12:40,False
BID002006,TEN0396,VEN0052,3027000,2021-07-19 15:49:55,False
BID002007,TEN0396,VEN0018,2910000,2021-08-20 00:00:00,False
BID002008,TEN0397,VEN0018,8007000,2021-10-23 09:24:10,False
BID002009,TEN0397,VEN0058,7596000,2021-10-14 15:06:36,False
BID002010,TEN0397,VEN0045,8476000,2021-10-22 11:25:05,False
BID002011,TEN0397,VEN0100,6851000,2021-10-14 17:03:10,True
BID002012,TEN0397,VEN0056,9244000,2021-10-22 14:27:42,False
BID002013,TEN0397,VEN0072,6861000,2021-10-17 17:25:03,False
BID002014,TEN0397,VEN0007,7417000,2021-10-21 14:58:20,False
BID002015,TEN0398,VEN0047,8318000,2022-12-20 09:06:31,False
BID002016,TEN0398,VEN0057,6201000,2022-12-07 13:19:01,True
BID002017,TEN0399,VEN0092,8704000,2023-10-24 00:00:00,False
BID002018,TEN0399,VEN0035,10321000,2023-10-10 10:19:23,False
BID002019,TEN0399,VEN0038,6899000,2023-10-02 11:15:06,False
BID002020,TEN0399,VEN0048,8588000,2023-10-19 10:12:07,False
BID002021,TEN0399,VEN0093,6576000,2023-09-13 09:12:37,True
BID002022,TEN0399,VEN0101,7432000,2023-10-12 12:28:38,False
BID002023,TEN0399,VEN0028,8922000,2023-10-11 17:16:03,False
BID002024,TEN0400,VEN0072,18819000,2022-08-05 11:24:13,False
BID002025,TEN0400,VEN0023,18869000,2022-07-31 14:35:06,False
BID002026,TEN0400,VEN0018,18475000,2022-08-03 13:35:20,False
BID002027,TEN0400,VEN0036,16492000,2022-07-30 10:44:12,False
BID002028,TEN0400,VEN0058,15165000,2022-07-29 12:47:58,False
BID002029,TEN0400,VEN0074,17992000,2022-08-03 09:48:30,False
BID002030,TEN0400,VEN0010,12940000,2022-07-28 09:03:30,True
BID002031,TEN0400,VEN0118,20432000,2022-08-01 17:43:28,False
BID002032,TEN0401,VEN0120,12578000,2022-10-25 15:58:53,False
BID002033,TEN0401,VEN0036,9912000,2022-10-26 16:12:29,True
BID002034,TEN0401,VEN0007,15341000,2022-10-29 14:47:53,False
BID002035,TEN0401,VEN0056,14353000,2022-10-16 16:29:30,False
BID002036,TEN0402,VEN0010,25133000,2023-02-11 14:16:59,False
BID002037,TEN0402,VEN0072,22067000,2023-03-02 12:52:24,False
BID002038,TEN0402,VEN0100,20683000,2023-02-05 16:59:33,True
BID002039,TEN0402,VEN0104,22108000,2023-01-18 09:59:43,False
BID002040,TEN0402,VEN0052,24520000,2023-02-06 12:39:35,False
BID002041,TEN0403,VEN0088,10391000,2023-02-11 16:43:35,True
BID002042,TEN0403,VEN0078,13286000,2023-03-03 11:11:24,False
BID002043,TEN0403,VEN0097,13228000,2023-01-30 09:13:23,False
BID002044,TEN0403,VEN0022,15081000,2023-02-17 11:20:55,False
BID002045,TEN0404,VEN0101,8537000,2021-03-25 15:59:59,False
BID002046,TEN0404,VEN0061,6579000,2021-03-17 10:50:42,False
BID002047,TEN0404,VEN0038,7367000,2021-03-06 17:41:37,False
BID002048,TEN0404,VEN0035,6385000,2021-03-29 13:00:32,True
BID002049,TEN0405,VEN0111,7618000,2024-11-24 10:04:16,True
BID002050,TEN0405,VEN0044,7939000,2024-11-28 00:00:00,False
BID002051,TEN0406,VEN0006,2772000,2023-10-28 16:30:11,False
BID002052,TEN0406,VEN0101,2961000,2023-11-06 00:00:00,False
BID002053,TEN0406,VEN0090,2773000,2023-10-04 14:26:28,False
BID002054,TEN0406,VEN0046,2707000,2023-10-16 12:03:57,True
BID002055,TEN0406,VEN0035,3048000,2023-11-06 00:00:00,False
BID002056,TEN0406,VEN0019,2895000,2023-10-10 12:46:26,False
BID002057,TEN0406,VEN0084,2750000,2023-10-30 14:25:01,False
BID002058,TEN0407,VEN0045,30465000,2022-03-27 16:33:17,False
BID002059,TEN0407,VEN0023,25331000,2022-03-27 16:40:36,True
BID002060,TEN0407,VEN0058,29329000,2022-04-11 00:00:00,False
BID002061,TEN0407,VEN0100,30259000,2022-04-01 10:18:23,False
BID002062,TEN0407,VEN0036,27694000,2022-03-25 12:51:14,False
BID002063,TEN0408,VEN0076,5530000,2023-07-26 16:18:20,False
BID002064,TEN0408,VEN0030,3988000,2023-09-03 12:46:05,True
BID002065,TEN0408,VEN0114,4719000,2023-08-17 14:55:24,False
BID002066,TEN0408,VEN0070,4892000,2023-08-31 16:48:17,False
BID002067,TEN0408,VEN0082,5753000,2023-07-28 11:46:23,False
BID002068,TEN0408,VEN0021,3995000,2023-09-03 09:19:32,False
BID002069,TEN0408,VEN0055,4923000,2023-07-28 14:58:53,False
BID002070,TEN0408,VEN0091,5037000,2023-08-19 16:14:34,False
BID002071,TEN0409,VEN0096,10925000,2022-09-21 14:22:59,False
BID002072,TEN0409,VEN0063,13652000,2022-09-28 00:00:00,False
BID002073,TEN0409,VEN0097,8338000,2022-09-26 15:47:44,True
BID002074,TEN0409,VEN0039,12610000,2022-09-06 10:28:08,False
BID002075,TEN0409,VEN0077,11875000,2022-09-05 12:09:26,False
BID002076,TEN0410,VEN0053,6366000,2021-09-17 13:15:55,True
BID002077,TEN0410,VEN0096,6710000,2021-09-08 10:47:44,False
BID002078,TEN0411,VEN0044,10655000,2025-01-02 12:40:04,False
BID002079,TEN0411,VEN0078,12590000,2024-11-28 12:08:18,False
BID002080,TEN0411,VEN0039,8618000,2024-12-24 13:11:46,False
BID002081,TEN0411,VEN0032,11734000,2024-11-24 12:42:15,False
BID002082,TEN0411,VEN0063,11381000,2024-11-30 14:31:53,False
BID002083,TEN0411,VEN0009,8130000,2024-11-27 15:09:01,True
BID002084,TEN0411,VEN0022,9033000,2024-11-25 16:04:59,False
BID002085,TEN0412,VEN0039,1479000,2022-05-21 14:59:12,False
BID002086,TEN0412,VEN0053,1417000,2022-05-15 17:53:24,False
BID002087,TEN0412,VEN0119,1514000,2022-05-23 17:31:13,False
BID002088,TEN0412,VEN0063,1739000,2022-05-13 12:06:08,False
BID002089,TEN0412,VEN0032,1389000,2022-05-23 12:51:28,True
BID002092,TEN0413,VEN0081,610000,2021-03-09 09:03:21,True
BID002095,TEN0413,VEN0046,854000,2021-04-07 17:37:10,False
BID002098,TEN0414,VEN0086,1345000,2024-01-30 16:13:23,False
BID002099,TEN0414,VEN0026,1209000,2024-02-04 13:04:50,False
BID002100,TEN0414,VEN0051,1183000,2024-02-02 14:46:32,True
BID002101,TEN0414,VEN0107,1326000,2024-02-17 12:35:03,False
BID002102,TEN0414,VEN0089,1505000,2024-02-09 09:14:09,False
BID002103,TEN0414,VEN0062,1383000,2024-02-09 16:52:07,False
BID002104,TEN0414,VEN0075,1620000,2024-02-16 10:32:28,False
BID002105,TEN0415,VEN0076,1078000,2022-08-11 14:57:04,False
BID002106,TEN0415,VEN0070,1118000,2022-09-05 14:49:33,False
BID002107,TEN0415,VEN0055,901000,2022-08-28 09:07:44,True
BID002108,TEN0415,VEN0054,1470000,2022-09-11 13:13:46,False
BID002109,TEN0415,VEN0114,1239000,2022-09-05 13:17:12,False
BID002110,TEN0416,VEN0058,14046000,2023-05-29 10:15:00,False
BID002111,TEN0416,VEN0033,16788000,2023-05-21 10:42:15,False
BID002112,TEN0416,VEN0072,14473000,2023-05-19 09:47:58,False
BID002113,TEN0416,VEN0104,13578000,2023-05-28 13:43:58,True
BID002114,TEN0417,VEN0075,1942000,2024-03-01 17:45:53,True
BID002115,TEN0417,VEN0051,2065000,2024-03-01 11:19:33,False
BID002116,TEN0418,VEN0042,1533000,2024-12-12 11:07:50,False
BID002117,TEN0418,VEN0098,1455000,2024-11-19 12:54:08,False
BID002118,TEN0418,VEN0059,1365000,2024-12-12 16:16:24,True
BID002119,TEN0418,VEN0040,1799000,2024-12-30 12:58:47,False
BID002120,TEN0419,VEN0039,12616000,2024-02-28 10:52:15,False
BID002121,TEN0419,VEN0022,11414000,2024-03-10 13:30:04,False
BID002122,TEN0419,VEN0088,10757000,2024-02-04 12:49:29,True
BID002123,TEN0419,VEN0119,13667000,2024-02-04 14:27:03,False
BID002124,TEN0420,VEN0082,1728000,2022-06-23 09:53:11,False
BID002125,TEN0420,VEN0004,1696000,2022-06-19 14:17:57,False
BID002126,TEN0420,VEN0034,1420000,2022-06-27 10:46:02,True
BID002127,TEN0420,VEN0021,1990000,2022-06-18 12:15:32,False
BID002128,TEN0421,VEN0053,7682000,2023-06-16 10:53:08,True
BID002129,TEN0421,VEN0066,8969000,2023-05-21 17:35:12,False
BID002130,TEN0421,VEN0044,9597000,2023-06-01 15:14:12,False
BID002131,TEN0421,VEN0078,10455000,2023-06-18 09:36:45,False
BID002132,TEN0421,VEN0094,7703000,2023-06-22 12:33:17,False
BID002133,TEN0421,VEN0032,8441000,2023-05-16 09:03:33,False
BID002134,TEN0422,VEN0038,5871000,2022-05-25 16:49:15,False
BID002135,TEN0422,VEN0095,4410000,2022-05-28 15:23:33,True
BID002136,TEN0422,VEN0046,4637000,2022-07-02 14:17:23,False
BID002137,TEN0423,VEN0103,1192000,2021-01-22 16:04:16,False
BID002138,TEN0423,VEN0048,984000,2021-02-10 17:34:54,False
BID002139,TEN0423,VEN0064,821000,2021-01-22 17:52:08,True
BID002140,TEN0424,VEN0062,1673000,2023-07-18 17:50:19,False
BID002141,TEN0424,VEN0098,1585000,2023-07-27 10:05:19,False
BID002142,TEN0424,VEN0008,1810000,2023-07-11 09:00:57,False
BID002143,TEN0424,VEN0015,1960000,2023-07-10 09:58:04,False
BID002144,TEN0424,VEN0013,1199000,2023-07-12 12:53:09,True
BID002145,TEN0425,VEN0111,13209000,2022-03-09 17:26:06,True
BID002146,TEN0425,VEN0068,14016000,2022-02-26 17:24:10,False
BID002147,TEN0425,VEN0094,16342000,2022-03-01 10:55:55,False
BID002148,TEN0425,VEN0063,13574000,2022-03-02 16:15:34,False
BID002149,TEN0425,VEN0044,13724000,2022-02-24 15:08:40,False
BID002150,TEN0426,VEN0111,2981000,2024-05-19 12:24:28,True
BID002151,TEN0426,VEN0068,3261000,2024-05-23 15:38:33,False
BID002152,TEN0426,VEN0119,3551000,2024-07-13 00:00:00,False
BID002153,TEN0426,VEN0096,3138000,2024-05-24 09:34:28,False
BID002154,TEN0426,VEN0039,3471000,2024-07-06 09:36:50,False
BID002155,TEN0426,VEN0066,3687000,2024-06-22 09:57:11,False
BID002156,TEN0426,VEN0022,3273000,2024-06-28 09:03:16,False
BID002157,TEN0427,VEN0053,8579000,2024-11-06 11:19:08,False
BID002158,TEN0427,VEN0111,7546000,2024-11-03 14:27:19,False
BID002159,TEN0427,VEN0044,6386000,2024-10-21 12:43:31,False
BID002160,TEN0427,VEN0066,8073000,2024-10-22 17:25:07,False
BID002161,TEN0427,VEN0094,8689000,2024-10-22 13:26:22,False
BID002162,TEN0427,VEN0068,6002000,2024-10-27 17:01:01,True
BID002163,TEN0428,VEN0089,2348000,2022-09-16 10:01:13,False
BID002164,TEN0428,VEN0107,1525000,2022-09-10 12:22:42,True
BID002165,TEN0428,VEN0110,1793000,2022-09-28 09:08:34,False
BID002166,TEN0428,VEN0099,1829000,2022-09-08 10:29:13,False
BID002167,TEN0429,VEN0072,9500000,2023-09-23 13:55:15,False
BID002168,TEN0429,VEN0117,9458000,2023-09-29 13:26:45,True
BID002169,TEN0430,VEN0045,30235000,2022-08-02 16:59:12,False
BID002170,TEN0430,VEN0117,37858000,2022-07-24 11:15:17,False
BID002171,TEN0430,VEN0069,36760000,2022-07-26 10:08:12,False
BID002172,TEN0430,VEN0052,35010000,2022-08-16 12:14:39,False
BID002173,TEN0430,VEN0120,29224000,2022-08-04 13:29:57,True
BID002174,TEN0430,VEN0018,30747000,2022-08-04 13:28:00,False
BID002175,TEN0430,VEN0100,29519000,2022-07-15 12:02:58,False
BID002176,TEN0431,VEN0069,43239000,2021-12-09 13:35:34,False
BID002177,TEN0431,VEN0018,44883000,2021-11-27 10:46:25,False
BID002178,TEN0431,VEN0023,47457000,2021-11-22 17:28:27,False
BID002179,TEN0431,VEN0117,39403000,2021-11-26 09:49:04,True
BID002180,TEN0431,VEN0072,36766000,2021-12-05 16:02:18,False
BID002181,TEN0431,VEN0074,45183000,2021-12-10 11:08:56,False
BID002182,TEN0432,VEN0045,26094000,2023-02-07 09:28:11,False
BID002185,TEN0432,VEN0052,17124000,2023-02-07 10:51:37,True
BID002186,TEN0433,VEN0035,7193000,2022-05-28 11:00:24,False
BID002187,TEN0433,VEN0095,7519000,2022-05-26 12:31:18,False
BID002188,TEN0433,VEN0038,6579000,2022-06-17 14:51:04,True
BID002189,TEN0434,VEN0025,2021000,2024-09-20 11:09:30,False
BID002190,TEN0434,VEN0071,1914000,2024-10-05 09:54:28,False
BID002191,TEN0434,VEN0042,1931000,2024-09-24 13:30:18,False
BID002192,TEN0434,VEN0089,1629000,2024-09-22 12:32:43,False
BID002193,TEN0434,VEN0059,1483000,2024-10-02 13:41:55,True
BID002194,TEN0434,VEN0043,1590000,2024-09-25 14:30:11,False
BID002195,TEN0435,VEN0044,9166000,2021-10-08 15:18:24,False
BID002196,TEN0435,VEN0039,8843000,2021-10-20 14:28:18,False
BID002197,TEN0435,VEN0094,8103000,2021-10-07 13:01:01,False
BID002198,TEN0435,VEN0009,6894000,2021-09-26 15:04:30,True
BID002199,TEN0436,VEN0060,305000,2021-03-13 14:30:14,False
BID002200,TEN0436,VEN0075,276000,2021-03-18 09:21:58,False
BID002201,TEN0436,VEN0080,411000,2021-03-19 12:04:25,True
BID002202,TEN0436,VEN0026,249000,2021-04-06 00:00:00,False
BID002203,TEN0437,VEN0019,1145000,2023-03-09 14:08:35,False
BID002204,TEN0437,VEN0103,1143000,2023-03-20 11:05:09,True
BID002205,TEN0437,VEN0038,1558000,2023-03-24 10:08:11,False
BID002206,TEN0437,VEN0084,1438000,2023-03-16 14:31:21,False
BID002207,TEN0437,VEN0061,1594000,2023-03-27 14:18:18,False
BID002208,TEN0437,VEN0067,1484000,2023-03-20 12:36:09,False
BID002209,TEN0438,VEN0044,20207000,2024-03-02 12:05:04,True
BID002210,TEN0438,VEN0077,12226000,2024-02-05 10:39:36,False
BID002211,TEN0438,VEN0022,11751000,2024-02-18 17:59:47,False
BID002212,TEN0439,VEN0020,3696000,2023-10-20 15:27:50,False
BID002213,TEN0439,VEN0116,3636000,2023-10-19 13:18:46,True
BID002214,TEN0440,VEN0015,234000,2022-06-22 09:48:19,False
BID002215,TEN0440,VEN0112,205000,2022-06-07 13:52:10,False
BID002216,TEN0440,VEN0051,170000,2022-06-23 14:34:11,True
BID002217,TEN0440,VEN0002,181000,2022-06-10 11:18:19,False
BID002218,TEN0441,VEN0100,44044000,2021-06-14 10:56:02,False
BID002219,TEN0441,VEN0033,43120000,2021-05-27 10:43:07,False
BID002220,TEN0441,VEN0074,37272000,2021-06-04 14:02:08,False
BID002221,TEN0441,VEN0117,48447000,2021-05-21 11:12:55,False
BID002222,TEN0441,VEN0104,36539000,2021-06-19 00:00:00,True
BID002223,TEN0441,VEN0087,39034000,2021-06-19 00:00:00,False
BID002224,TEN0441,VEN0118,37245000,2021-06-08 17:39:23,False
BID002225,TEN0441,VEN0072,41133000,2021-05-30 12:06:03,False
BID002226,TEN0442,VEN0090,482000,2021-05-01 17:45:19,True
BID002227,TEN0442,VEN0101,595000,2021-05-10 15:57:50,False
BID002228,TEN0443,VEN0053,2346000,2022-09-27 15:12:32,False
BID002229,TEN0443,VEN0063,2549000,2022-09-26 13:22:42,False
BID002230,TEN0443,VEN0088,2581000,2022-09-25 17:12:38,False
BID002231,TEN0443,VEN0066,2322000,2022-09-21 16:10:00,True
BID002232,TEN0443,VEN0044,2348000,2022-09-27 11:06:42,False
BID002233,TEN0444,VEN0022,9233000,2021-05-15 15:04:11,False
BID002234,TEN0444,VEN0078,9256000,2021-05-18 11:31:51,False
BID002235,TEN0444,VEN0039,8775000,2021-05-28 17:39:03,False
BID002236,TEN0444,VEN0119,9068000,2021-05-29 16:47:43,False
BID002237,TEN0444,VEN0053,7222000,2021-05-25 15:12:22,True
BID002238,TEN0445,VEN0074,28566000,2023-04-06 14:36:51,False
BID002239,TEN0445,VEN0120,29339000,2023-05-18 11:04:39,False
BID002240,TEN0445,VEN0056,21903000,2023-05-23 12:29:45,True
BID002241,TEN0445,VEN0018,31062000,2023-04-03 10:06:27,False
BID002242,TEN0445,VEN0036,28163000,2023-05-09 12:51:27,False
BID002243,TEN0445,VEN0023,28192000,2023-05-04 16:51:12,False
BID002244,TEN0445,VEN0118,29054000,2023-05-09 17:10:08,False
BID002245,TEN0446,VEN0082,8398000,2022-02-13 14:49:16,False
BID002246,TEN0446,VEN0116,7397000,2022-03-12 12:58:39,True
BID002247,TEN0447,VEN0119,11576000,2024-11-15 11:28:49,False
BID002248,TEN0447,VEN0096,10848000,2024-11-07 16:03:24,True
BID002249,TEN0447,VEN0063,11069000,2024-12-12 10:25:50,False
BID002250,TEN0447,VEN0009,12595000,2024-11-11 17:03:37,False
BID002251,TEN0447,VEN0039,10933000,2024-12-02 17:05:33,False
BID002252,TEN0448,VEN0100,21859000,2024-12-04 16:39:28,True
BID002253,TEN0448,VEN0041,16002000,2024-11-26 15:31:18,False
BID002254,TEN0448,VEN0102,23156000,2024-12-05 16:31:30,False
BID002255,TEN0448,VEN0056,23773000,2024-12-03 12:13:42,False
BID002256,TEN0448,VEN0117,16727000,2024-11-08 15:36:33,False
BID002257,TEN0448,VEN0104,19480000,2024-11-15 17:40:08,False
BID002258,TEN0449,VEN0031,1591000,2021-12-27 15:32:26,False
BID002259,TEN0449,VEN0073,1736000,2021-12-11 09:19:33,False
BID002260,TEN0449,VEN0076,1348000,2021-12-24 11:57:40,True
BID002261,TEN0449,VEN0029,1926000,2021-12-20 10:03:34,False
BID002262,TEN0449,VEN0027,1660000,2022-01-03 09:13:21,False
BID002263,TEN0449,VEN0034,1713000,2021-12-24 14:49:05,False
BID002264,TEN0449,VEN0047,1468000,2021-12-25 10:07:54,False
BID002265,TEN0449,VEN0054,1830000,2021-12-30 13:59:24,False
BID002266,TEN0450,VEN0066,17418000,2024-08-12 17:30:54,True
BID002267,TEN0450,VEN0044,10689000,2024-07-29 13:37:08,False
BID002268,TEN0450,VEN0032,9852000,2024-08-10 16:17:10,False
BID002269,TEN0450,VEN0053,11897000,2024-08-06 17:09:18,False
BID002270,TEN0450,VEN0009,12573000,2024-08-03 11:40:16,False
BID002271,TEN0450,VEN0119,10363000,2024-08-06 13:44:02,False
BID002272,TEN0450,VEN0111,11136000,2024-07-27 14:10:25,False
BID002273,TEN0450,VEN0077,12730000,2024-08-08 17:24:36,False
BID002274,TEN0451,VEN0067,7370000,2024-11-18 10:03:48,False
BID002275,TEN0451,VEN0037,7503000,2024-11-09 09:12:09,False
BID002276,TEN0451,VEN0061,5590000,2024-11-24 10:30:58,True
BID002277,TEN0452,VEN0068,13520000,2022-12-05 00:00:00,False
BID002278,TEN0452,VEN0053,14056000,2022-11-08 12:42:04,False
BID002279,TEN0452,VEN0119,15523000,2022-12-02 15:56:44,False
BID002280,TEN0452,VEN0077,13511000,2022-12-01 17:18:49,True
BID002281,TEN0453,VEN0087,3817000,2022-09-01 14:34:11,False
BID002282,TEN0453,VEN0072,3402000,2022-10-02 14:47:38,True
BID002283,TEN0453,VEN0045,4507000,2022-09-11 11:05:58,False
BID002284,TEN0453,VEN0058,3550000,2022-09-15 10:21:32,False
BID002285,TEN0454,VEN0054,6898000,2021-03-04 09:14:43,False
BID002286,TEN0454,VEN0021,6753000,2021-04-13 16:49:54,False
BID002287,TEN0454,VEN0030,8025000,2021-04-02 16:57:58,False
BID002288,TEN0454,VEN0031,5644000,2021-03-10 17:16:39,True
BID002289,TEN0454,VEN0005,5983000,2021-03-30 13:17:25,False
BID002290,TEN0454,VEN0047,6576000,2021-04-04 16:35:06,False
BID002291,TEN0455,VEN0066,6216000,2021-12-31 10:46:54,False
BID002292,TEN0455,VEN0078,5988000,2022-02-22 10:01:00,True
BID002293,TEN0455,VEN0094,5122000,2022-02-20 11:29:13,False
BID002294,TEN0455,VEN0032,4659000,2022-01-06 09:14:39,False
BID002295,TEN0455,VEN0077,5725000,2022-02-22 10:45:18,False
BID002296,TEN0455,VEN0009,6377000,2022-01-05 17:08:36,False
BID002297,TEN0456,VEN0024,6029000,2024-01-11 16:35:31,False
BID002298,TEN0456,VEN0090,4966000,2024-01-16 09:10:29,False
BID002299,TEN0456,VEN0028,4541000,2023-12-09 13:25:00,False
BID002300,TEN0456,VEN0019,5892000,2023-12-22 09:15:36,False
BID002301,TEN0456,VEN0012,5431000,2023-12-10 17:08:58,False
BID002302,TEN0456,VEN0093,4320000,2023-12-25 09:16:16,True
BID002303,TEN0456,VEN0101,5350000,2023-12-17 16:51:14,False
BID002304,TEN0457,VEN0033,40356000,2021-08-11 10:05:22,False
BID002305,TEN0457,VEN0100,38916000,2021-08-15 09:53:48,True
BID002306,TEN0457,VEN0074,47432000,2021-08-26 10:33:46,False
BID002307,TEN0458,VEN0052,24093000,2022-10-15 15:58:05,False
BID002308,TEN0458,VEN0023,34188000,2022-09-26 09:25:43,False
BID002309,TEN0458,VEN0120,26328000,2022-10-06 10:19:33,False
BID002310,TEN0458,VEN0001,24400000,2022-10-12 09:22:34,False
BID002311,TEN0458,VEN0058,21079000,2022-10-22 10:55:10,True
BID002312,TEN0458,VEN0117,27451000,2022-10-15 16:13:33,False
BID002313,TEN0458,VEN0045,25264000,2022-10-07 14:41:07,False
BID002314,TEN0458,VEN0056,22705000,2022-09-27 17:03:48,False
BID002315,TEN0459,VEN0082,10766000,2024-04-04 16:29:15,False
BID002316,TEN0459,VEN0114,9674000,2024-03-22 17:01:41,True
BID002317,TEN0459,VEN0109,8886000,2024-04-04 15:58:00,False
BID002318,TEN0459,VEN0057,9200000,2024-04-09 14:43:55,False
BID002319,TEN0459,VEN0054,9402000,2024-03-12 09:48:49,False
BID002320,TEN0459,VEN0027,8199000,2024-03-30 09:01:42,False
BID002321,TEN0460,VEN0044,12311000,2023-06-29 14:34:14,False
BID002322,TEN0460,VEN0022,11261000,2023-07-05 11:12:28,False
BID002323,TEN0460,VEN0096,10624000,2023-06-14 10:39:42,True
BID002324,TEN0460,VEN0039,10668000,2023-06-26 11:40:05,False
BID002325,TEN0461,VEN0024,6454000,2022-07-05 12:38:59,False
BID002326,TEN0461,VEN0084,4269000,2022-07-13 17:27:47,True
BID002327,TEN0461,VEN0093,6010000,2022-07-22 12:18:01,False
BID002328,TEN0461,VEN0046,5723000,2022-07-02 13:37:00,False
BID002329,TEN0461,VEN0028,5482000,2022-07-16 10:49:57,False
BID002330,TEN0461,VEN0064,5700000,2022-07-17 12:53:48,False
BID002331,TEN0461,VEN0006,5513000,2022-06-26 10:23:11,False
BID002332,TEN0461,VEN0092,5985000,2022-07-18 17:11:51,False
BID002333,TEN0462,VEN0018,30635000,2024-04-07 11:33:45,False
BID002334,TEN0462,VEN0045,33257000,2024-04-15 09:35:11,False
BID002335,TEN0462,VEN0036,32083000,2024-04-15 10:07:56,False
BID002336,TEN0462,VEN0072,29033000,2024-04-16 14:15:59,True
BID002337,TEN0462,VEN0104,39467000,2024-04-13 17:42:38,False
BID002338,TEN0462,VEN0041,30649000,2024-04-13 09:23:10,False
BID002339,TEN0463,VEN0059,2810000,2022-05-19 11:16:19,True
BID002340,TEN0463,VEN0099,1694000,2022-06-01 09:16:03,False
BID002341,TEN0463,VEN0106,1856000,2022-06-22 16:13:22,False
BID002342,TEN0463,VEN0040,1783000,2022-06-19 13:37:13,False
BID002343,TEN0464,VEN0010,2063000,2021-05-21 09:33:40,True
BID002344,TEN0464,VEN0120,2332000,2021-06-02 13:26:30,False
BID002345,TEN0464,VEN0087,2329000,2021-05-21 10:48:12,False
BID002346,TEN0464,VEN0074,2106000,2021-06-02 09:43:14,False
BID002347,TEN0464,VEN0072,2403000,2021-06-06 00:00:00,False
BID002348,TEN0465,VEN0109,4415000,2023-07-14 12:56:47,True
BID002349,TEN0465,VEN0027,4640000,2023-07-22 12:44:08,False
BID002350,TEN0465,VEN0116,5339000,2023-07-21 14:43:58,False
BID002351,TEN0465,VEN0011,4849000,2023-07-31 09:45:55,False
BID002352,TEN0465,VEN0055,5456000,2023-07-18 14:31:38,False
BID002353,TEN0465,VEN0030,5039000,2023-07-23 14:21:41,False
BID002354,TEN0465,VEN0113,4443000,2023-07-19 12:26:32,False
BID002355,TEN0465,VEN0021,4678000,2023-07-02 17:10:14,False
BID002356,TEN0466,VEN0076,7892000,2021-04-29 15:55:36,False
BID002357,TEN0466,VEN0004,7453000,2021-05-14 14:02:18,True
BID002358,TEN0467,VEN0035,1645000,2021-03-17 10:03:35,False
BID002359,TEN0467,VEN0038,1550000,2021-03-18 13:21:08,True
BID002360,TEN0468,VEN0111,1210000,2022-05-22 09:48:02,True
BID002361,TEN0468,VEN0039,1324000,2022-05-28 00:00:00,False
BID002362,TEN0468,VEN0066,1437000,2022-05-17 12:24:29,False
BID002363,TEN0468,VEN0053,1391000,2022-05-23 15:03:35,False
BID002364,TEN0469,VEN0025,1361000,2022-12-10 16:05:04,False
BID002365,TEN0469,VEN0016,2093000,2022-12-12 13:21:24,False
BID002366,TEN0469,VEN0099,1520000,2022-12-09 09:01:37,False
BID002367,TEN0469,VEN0060,1298000,2022-12-18 15:11:36,True
BID002368,TEN0469,VEN0043,1520000,2022-12-13 11:58:56,False
BID002369,TEN0470,VEN0028,7457000,2024-04-25 15:41:25,False
BID002370,TEN0470,VEN0084,6749000,2024-05-24 11:26:07,True
BID002373,TEN0471,VEN0020,2525000,2024-05-08 17:20:54,False
BID002374,TEN0471,VEN0073,2042000,2024-05-01 09:40:24,False
BID002375,TEN0471,VEN0027,1682000,2024-05-04 09:24:34,True
BID002376,TEN0471,VEN0057,2544000,2024-05-15 13:56:48,False
BID002377,TEN0471,VEN0113,2501000,2024-05-16 09:23:27,False
BID002378,TEN0471,VEN0065,2328000,2024-05-14 11:24:08,False
